_id,Date,Agegroup,At least one dose_cumulative,Second_dose_cumulative,fully_vaccinated_cumulative,third_dose_cumulative,Total population,Percent_at_least_one_dose,Percent_fully_vaccinated,Percent_3doses
2480,2021-07-29,50-59yrs,1696072,1490043.0,,,2060934,0.823,0.723,
2481,2021-07-29,60-69yrs,1620052,1479604.0,,,1795046,0.9025,0.8243,
2482,2021-07-29,70-79yrs,1094938,1032799.0,,,1159902,0.944,0.8904,
2483,2021-07-29,80+,657444,624947.0,,,679266,0.9679,0.92,
2484,2021-07-29,Adults_18plus,9813283,8425336.0,,,12083325,0.8121,0.6973,
2485,2021-07-29,Ontario_12plus,10437786,8848754.0,,,13034844,0.8008,0.6789,
2486,2021-07-29,Undisclosed_or_missing,4158,3003.0,,,0,,,
2487,2021-07-30,12-17yrs,628122,433690.0,,,951519,0.6601,0.4558,
2488,2021-07-30,18-29yrs,1746293,1329742.0,,,2455535,0.7112,0.5415,
2489,2021-07-30,30-39yrs,1529180,1243110.0,,,2056059,0.7437,0.6046,
2490,2021-07-30,40-49yrs,1478140,1260101.0,,,1876583,0.7877,0.6715,
2491,2021-07-30,50-59yrs,1697866,1499766.0,,,2060934,0.8238,0.7277,
2492,2021-07-30,60-69yrs,1621298,1487120.0,,,1795046,0.9032,0.8285,
2493,2021-07-30,70-79yrs,1095511,1036668.0,,,1159902,0.9445,0.8938,
2494,2021-07-30,80+,657696,626161.0,,,679266,0.9682,0.9218,
2495,2021-07-30,Adults_18plus,9825984,8482668.0,,,12083325,0.8132,0.702,
2496,2021-07-30,Ontario_12plus,10454106,8916358.0,,,13034844,0.802,0.684,
2497,2021-07-30,Undisclosed_or_missing,4140,3004.0,,,0,,,
2498,2021-07-31,12-17yrs,631440,442902.0,,,951519,0.6636,0.4655,
2499,2021-07-31,18-29yrs,1749909,1344534.0,,,2455535,0.7126,0.5476,
2500,2021-07-31,30-39yrs,1531883,1254692.0,,,2056059,0.7451,0.6102,
2501,2021-07-31,40-49yrs,1480245,1269901.0,,,1876583,0.7888,0.6767,
2502,2021-07-31,50-59yrs,1699623,1509423.0,,,2060934,0.8247,0.7324,
2503,2021-07-31,60-69yrs,1622466,1494048.0,,,1795046,0.9039,0.8323,
2504,2021-07-31,70-79yrs,1096005,1039945.0,,,1159902,0.9449,0.8966,
2505,2021-07-31,80+,657889,627205.0,,,679266,0.9685,0.9234,
2506,2021-07-31,Adults_18plus,9838020,8539748.0,,,12083325,0.8142,0.7067,
2507,2021-07-31,Ontario_12plus,10469460,8982650.0,,,13034844,0.8032,0.6891,
2508,2021-07-31,Undisclosed_or_missing,4100,2988.0,,,0,,,
2509,2021-08-01,12-17yrs,633853,450252.0,,,951519,0.6661,0.4732,
2510,2021-08-01,18-29yrs,1752749,1356137.0,,,2455535,0.7138,0.5523,
2511,2021-08-01,30-39yrs,1533835,1263257.0,,,2056059,0.746,0.6144,
2512,2021-08-01,40-49yrs,1481665,1277118.0,,,1876583,0.7896,0.6806,
2513,2021-08-01,50-59yrs,1700875,1516579.0,,,2060934,0.8253,0.7359,
2514,2021-08-01,60-69yrs,1623093,1498965.0,,,1795046,0.9042,0.8351,
2515,2021-08-01,70-79yrs,1096301,1042156.0,,,1159902,0.9452,0.8985,
2516,2021-08-01,80+,657989,627874.0,,,679266,0.9687,0.9243,
2517,2021-08-01,Adults_18plus,9846507,8582086.0,,,12083325,0.8149,0.7102,
2518,2021-08-01,Ontario_12plus,10480360,9032338.0,,,13034844,0.804,0.6929,
2519,2021-08-01,Undisclosed_or_missing,4086,2997.0,,,0,,,
2520,2021-08-02,12-17yrs,635373,455908.0,,,951519,0.6677,0.4791,
2521,2021-08-02,18-29yrs,1754569,1364305.0,,,2455535,0.7145,0.5556,
2522,2021-08-02,30-39yrs,1535125,1269048.0,,,2056059,0.7466,0.6172,
2523,2021-08-02,40-49yrs,1482567,1281939.0,,,1876583,0.79,0.6831,
2524,2021-08-02,50-59yrs,1701612,1521215.0,,,2060934,0.8257,0.7381,
2525,2021-08-02,60-69yrs,1623511,1502113.0,,,1795046,0.9044,0.8368,
2526,2021-08-02,70-79yrs,1096437,1043739.0,,,1159902,0.9453,0.8999,
2527,2021-08-02,80+,658056,628306.0,,,679266,0.9688,0.925,
2528,2021-08-02,Adults_18plus,9851877,8610665.0,,,12083325,0.8153,0.7126,
2529,2021-08-02,Ontario_12plus,10487250,9066573.0,,,13034844,0.8046,0.6956,
2530,2021-08-02,Undisclosed_or_missing,4080,2999.0,,,0,,,
2531,2021-08-03,12-17yrs,636606,460522.0,,,951519,0.669,0.484,
2532,2021-08-03,18-29yrs,1755973,1370127.0,,,2455535,0.7151,0.558,
2533,2021-08-03,30-39yrs,1536070,1273002.0,,,2056059,0.7471,0.6191,
2534,2021-08-03,40-49yrs,1483159,1285433.0,,,1876583,0.7904,0.685,
2535,2021-08-03,50-59yrs,1702089,1524534.0,,,2060934,0.8259,0.7397,
2536,2021-08-03,60-69yrs,1623833,1504801.0,,,1795046,0.9046,0.8383,
2537,2021-08-03,70-79yrs,1096589,1045221.0,,,1159902,0.9454,0.9011,
2538,2021-08-03,80+,658123,628752.0,,,679266,0.9689,0.9256,
2539,2021-08-03,Adults_18plus,9855836,8631870.0,,,12083325,0.8157,0.7144,
2540,2021-08-03,Ontario_12plus,10492442,9092392.0,,,13034844,0.805,0.6975,
2541,2021-08-03,Undisclosed_or_missing,4081,3002.0,,,0,,,
2542,2021-08-04,12-17yrs,639207,467911.0,,,951519,0.6718,0.4918,
2543,2021-08-04,18-29yrs,1758876,1380870.0,,,2455535,0.7163,0.5623,
2544,2021-08-04,30-39yrs,1538258,1281009.0,,,2056059,0.7482,0.623,
2545,2021-08-04,40-49yrs,1484760,1292384.0,,,1876583,0.7912,0.6887,
2546,2021-08-04,50-59yrs,1703378,1531222.0,,,2060934,0.8265,0.743,
2547,2021-08-04,60-69yrs,1624721,1509828.0,,,1795046,0.9051,0.8411,
2548,2021-08-04,70-79yrs,1097022,1047700.0,,,1159902,0.9458,0.9033,
2549,2021-08-04,80+,658313,629467.0,,,679266,0.9692,0.9267,
2550,2021-08-04,Adults_18plus,9865328,8672480.0,,,12083325,0.8164,0.7177,
2551,2021-08-04,Ontario_12plus,10504535,9140391.0,,,13034844,0.8059,0.7012,
2552,2021-08-04,Undisclosed_or_missing,4074,3011.0,,,0,,,
2553,2021-08-05,12-17yrs,641799,475094.0,,,951519,0.6745,0.4993,
2554,2021-08-05,18-29yrs,1761806,1391277.0,,,2455535,0.7175,0.5666,
2555,2021-08-05,30-39yrs,1540427,1288647.0,,,2056059,0.7492,0.6268,
2556,2021-08-05,40-49yrs,1486372,1298963.0,,,1876583,0.7921,0.6922,
2557,2021-08-05,50-59yrs,1704687,1537757.0,,,2060934,0.8271,0.7461,
2558,2021-08-05,60-69yrs,1625582,1514674.0,,,1795046,0.9056,0.8438,
2559,2021-08-05,70-79yrs,1097453,1049874.0,,,1159902,0.9462,0.9051,
2560,2021-08-05,80+,658500,630229.0,,,679266,0.9694,0.9278,
2561,2021-08-05,Adults_18plus,9874827,8711421.0,,,12083325,0.8172,0.7209,
2562,2021-08-05,Ontario_12plus,10516626,9186515.0,,,13034844,0.8068,0.7048,
2563,2021-08-05,Undisclosed_or_missing,4063,3020.0,,,0,,,
2564,2021-08-06,12-17yrs,644132,481376.0,,,951519,0.677,0.5059,
2565,2021-08-06,18-29yrs,1764663,1400685.0,,,2455535,0.7186,0.5704,
2566,2021-08-06,30-39yrs,1542614,1296019.0,,,2056059,0.7503,0.6303,
2567,2021-08-06,40-49yrs,1487946,1304930.0,,,1876583,0.7929,0.6954,
2568,2021-08-06,50-59yrs,1705991,1543730.0,,,2060934,0.8278,0.749,
2569,2021-08-06,60-69yrs,1626517,1518977.0,,,1795046,0.9061,0.8462,
2570,2021-08-06,70-79yrs,1097869,1052070.0,,,1159902,0.9465,0.907,
2571,2021-08-06,80+,658684,630962.0,,,679266,0.9697,0.9289,
2572,2021-08-06,Adults_18plus,9884284,8747373.0,,,12083325,0.818,0.7239,
2573,2021-08-06,Ontario_12plus,10528416,9228749.0,,,13034844,0.8077,0.708,
2574,2021-08-06,Undisclosed_or_missing,4018,3016.0,,,0,,,
2575,2021-08-07,12-17yrs,646337,487551.0,,,951519,0.6793,0.5124,
2576,2021-08-07,18-29yrs,1767555,1411981.0,,,2455535,0.7198,0.575,
2577,2021-08-07,30-39yrs,1545018,1305436.0,,,2056059,0.7514,0.6349,
2578,2021-08-07,40-49yrs,1489560,1312390.0,,,1876583,0.7938,0.6994,
2579,2021-08-07,50-59yrs,1707491,1550763.0,,,2060934,0.8285,0.7525,
2580,2021-08-07,60-69yrs,1627432,1523816.0,,,1795046,0.9066,0.8489,
2581,2021-08-07,70-79yrs,1098298,1054134.0,,,1159902,0.9469,0.9088,
2582,2021-08-07,80+,658845,631613.0,,,679266,0.9699,0.9298,
2583,2021-08-07,Adults_18plus,9894199,8790133.0,,,12083325,0.8188,0.7275,
2584,2021-08-07,Ontario_12plus,10540536,9277684.0,,,13034844,0.8086,0.7118,
2585,2021-08-07,Undisclosed_or_missing,4006,3014.0,,,0,,,
2586,2021-08-08,12-17yrs,648063,492707.0,,,951519,0.6811,0.5178,
2587,2021-08-08,18-29yrs,1769841,1421575.0,,,2455535,0.7208,0.5789,
2588,2021-08-08,30-39yrs,1546701,1312787.0,,,2056059,0.7523,0.6385,
2589,2021-08-08,40-49yrs,1490786,1318119.0,,,1876583,0.7944,0.7024,
2590,2021-08-08,50-59yrs,1708451,1556154.0,,,2060934,0.829,0.7551,
2591,2021-08-08,60-69yrs,1627973,1527186.0,,,1795046,0.9069,0.8508,
2592,2021-08-08,70-79yrs,1098513,1055414.0,,,1159902,0.9471,0.9099,
2593,2021-08-08,80+,658925,631995.0,,,679266,0.9701,0.9304,
2594,2021-08-08,Adults_18plus,9901190,8823230.0,,,12083325,0.8194,0.7302,
2595,2021-08-08,Ontario_12plus,10549253,9315937.0,,,13034844,0.8093,0.7147,
2596,2021-08-08,Undisclosed_or_missing,4004,3016.0,,,0,,,
2597,2021-08-09,12-17yrs,649225,496815.0,,,951519,0.6823,0.5221,
2598,2021-08-09,18-29yrs,1771337,1427664.0,,,2455535,0.7214,0.5814,
2599,2021-08-09,30-39yrs,1547791,1316982.0,,,2056059,0.7528,0.6405,
2600,2021-08-09,40-49yrs,1491519,1321562.0,,,1876583,0.7948,0.7042,
2601,2021-08-09,50-59yrs,1709080,1559430.0,,,2060934,0.8293,0.7567,
2602,2021-08-09,60-69yrs,1628318,1529290.0,,,1795046,0.9071,0.852,
2603,2021-08-09,70-79yrs,1098640,1056249.0,,,1159902,0.9472,0.9106,
2604,2021-08-09,80+,658986,632251.0,,,679266,0.9701,0.9308,
2605,2021-08-09,Adults_18plus,9905671,8843428.0,,,12083325,0.8198,0.7319,
2606,2021-08-09,Ontario_12plus,10554896,9340243.0,,,13034844,0.8097,0.7166,
2607,2021-08-09,Undisclosed_or_missing,4003,3017.0,,,0,,,
2608,2021-08-10,12-17yrs,651122,502628.0,,,951519,0.6843,0.5282,
2609,2021-08-10,18-29yrs,1773916,1436409.0,,,2455535,0.7224,0.585,
2610,2021-08-10,30-39yrs,1549822,1323500.0,,,2056059,0.7538,0.6437,
2611,2021-08-10,40-49yrs,1492949,1327038.0,,,1876583,0.7956,0.7072,
2612,2021-08-10,50-59yrs,1710252,1564701.0,,,2060934,0.8298,0.7592,
2613,2021-08-10,60-69yrs,1629136,1533187.0,,,1795046,0.9076,0.8541,
2614,2021-08-10,70-79yrs,1098996,1057836.0,,,1159902,0.9475,0.912,
2615,2021-08-10,80+,659126,632802.0,,,679266,0.9704,0.9316,
2616,2021-08-10,Adults_18plus,9914197,8875473.0,,,12083325,0.8205,0.7345,
2617,2021-08-10,Ontario_12plus,10565319,9378101.0,,,13034844,0.8105,0.7195,
2618,2021-08-10,Undisclosed_or_missing,3996,3021.0,,,0,,,
2619,2021-08-11,12-17yrs,653209,508764.0,,,951519,0.6865,0.5347,
2620,2021-08-11,18-29yrs,1776629,1445021.0,,,2455535,0.7235,0.5885,
2621,2021-08-11,30-39yrs,1551763,1329872.0,,,2056059,0.7547,0.6468,
2622,2021-08-11,40-49yrs,1494416,1332375.0,,,1876583,0.7963,0.71,
2623,2021-08-11,50-59yrs,1711546,1569803.0,,,2060934,0.8305,0.7617,
2624,2021-08-11,60-69yrs,1629909,1537014.0,,,1795046,0.908,0.8563,
2625,2021-08-11,70-79yrs,1099373,1059424.0,,,1159902,0.9478,0.9134,
2626,2021-08-11,80+,659276,633335.0,,,679266,0.9706,0.9324,
2627,2021-08-11,Adults_18plus,9922912,8906844.0,,,12083325,0.8212,0.7371,
2628,2021-08-11,Ontario_12plus,10576121,9415608.0,,,13034844,0.8114,0.7223,
2629,2021-08-11,Undisclosed_or_missing,3991,3024.0,,,0,,,
2630,2021-08-12,12-17yrs,655244,514754.0,,,951519,0.6886,0.541,
2631,2021-08-12,18-29yrs,1779492,1453689.0,,,2455535,0.7247,0.592,
2632,2021-08-12,30-39yrs,1553853,1336424.0,,,2056059,0.7557,0.65,
2633,2021-08-12,40-49yrs,1495953,1337730.0,,,1876583,0.7972,0.7129,
2634,2021-08-12,50-59yrs,1712822,1575095.0,,,2060934,0.8311,0.7643,
2635,2021-08-12,60-69yrs,1630687,1540929.0,,,1795046,0.9084,0.8584,
2636,2021-08-12,70-79yrs,1099766,1061075.0,,,1159902,0.9482,0.9148,
2637,2021-08-12,80+,659438,633937.0,,,679266,0.9708,0.9333,
2638,2021-08-12,Adults_18plus,9932011,8938879.0,,,12083325,0.822,0.7398,
2639,2021-08-12,Ontario_12plus,10587255,9453633.0,,,13034844,0.8122,0.7253,
2640,2021-08-12,Undisclosed_or_missing,3993,3030.0,,,0,,,
2641,2021-08-13,12-17yrs,657301,520376.0,,,951519,0.6908,0.5469,
2642,2021-08-13,18-29yrs,1782449,1462313.0,,,2455535,0.7259,0.5955,
2643,2021-08-13,30-39yrs,1556062,1343226.0,,,2056059,0.7568,0.6533,
2644,2021-08-13,40-49yrs,1497539,1342977.0,,,1876583,0.798,0.7157,
2645,2021-08-13,50-59yrs,1714169,1580051.0,,,2060934,0.8317,0.7667,
2646,2021-08-13,60-69yrs,1631570,1544677.0,,,1795046,0.9089,0.8605,
2647,2021-08-13,70-79yrs,1100182,1062593.0,,,1159902,0.9485,0.9161,
2648,2021-08-13,80+,659614,634473.0,,,679266,0.9711,0.9341,
2649,2021-08-13,Adults_18plus,9941585,8970310.0,,,12083325,0.8228,0.7424,
2650,2021-08-13,Ontario_12plus,10598886,9490686.0,,,13034844,0.8131,0.7281,
2651,2021-08-13,Undisclosed_or_missing,3981,3040.0,,,0,,,
2652,2021-08-14,12-17yrs,659394,525346.0,,,951519,0.693,0.5521,
2653,2021-08-14,18-29yrs,1785578,1471536.0,,,2455535,0.7272,0.5993,
2654,2021-08-14,30-39yrs,1558396,1350810.0,,,2056059,0.758,0.657,
2655,2021-08-14,40-49yrs,1499177,1348766.0,,,1876583,0.7989,0.7187,
2656,2021-08-14,50-59yrs,1715572,1585269.0,,,2060934,0.8324,0.7692,
2657,2021-08-14,60-69yrs,1632401,1548391.0,,,1795046,0.9094,0.8626,
2658,2021-08-14,70-79yrs,1100555,1063987.0,,,1159902,0.9488,0.9173,
2659,2021-08-14,80+,659770,634957.0,,,679266,0.9713,0.9348,
2660,2021-08-14,Adults_18plus,9951449,9003716.0,,,12083325,0.8236,0.7451,
2661,2021-08-14,Ontario_12plus,10610843,9529062.0,,,13034844,0.814,0.731,
2662,2021-08-14,Undisclosed_or_missing,3988,3043.0,,,0,,,
2663,2021-08-15,12-17yrs,660954,529808.0,,,951519,0.6946,0.5568,
2664,2021-08-15,18-29yrs,1788315,1479502.0,,,2455535,0.7283,0.6025,
2665,2021-08-15,30-39yrs,1560283,1356868.0,,,2056059,0.7589,0.6599,
2666,2021-08-15,40-49yrs,1500492,1353382.0,,,1876583,0.7996,0.7212,
2667,2021-08-15,50-59yrs,1716709,1589543.0,,,2060934,0.833,0.7713,
2668,2021-08-15,60-69yrs,1633026,1551116.0,,,1795046,0.9097,0.8641,
2669,2021-08-15,70-79yrs,1100796,1064863.0,,,1159902,0.949,0.9181,
2670,2021-08-15,80+,659862,635295.0,,,679266,0.9714,0.9353,
2671,2021-08-15,Adults_18plus,9959483,9030569.0,,,12083325,0.8242,0.7474,
2672,2021-08-15,Ontario_12plus,10620437,9560377.0,,,13034844,0.8148,0.7334,
2673,2021-08-15,Undisclosed_or_missing,3986,3043.0,,,0,,,
2674,2021-08-16,12-17yrs,662059,533240.0,,,951519,0.6958,0.5604,
2675,2021-08-16,18-29yrs,1790063,1484832.0,,,2455535,0.729,0.6047,
2676,2021-08-16,30-39yrs,1561428,1360561.0,,,2056059,0.7594,0.6617,
2677,2021-08-16,40-49yrs,1501290,1356130.0,,,1876583,0.8,0.7227,
2678,2021-08-16,50-59yrs,1717379,1592029.0,,,2060934,0.8333,0.7725,
2679,2021-08-16,60-69yrs,1633352,1552772.0,,,1795046,0.9099,0.865,
2680,2021-08-16,70-79yrs,1100916,1065396.0,,,1159902,0.9491,0.9185,
2681,2021-08-16,80+,659898,635503.0,,,679266,0.9715,0.9356,
2682,2021-08-16,Adults_18plus,9964326,9047223.0,,,12083325,0.8246,0.7487,
2683,2021-08-16,Ontario_12plus,10626385,9580463.0,,,13034844,0.8152,0.735,
2684,2021-08-16,Undisclosed_or_missing,3985,3043.0,,,0,,,
2685,2021-08-17,12-17yrs,663983,537908.0,,,951519,0.6978,0.5653,
2686,2021-08-17,18-29yrs,1793375,1492252.0,,,2455535,0.7303,0.6077,
2687,2021-08-17,30-39yrs,1563522,1365868.0,,,2056059,0.7604,0.6643,
2688,2021-08-17,40-49yrs,1502770,1360169.0,,,1876583,0.8008,0.7248,
2689,2021-08-17,50-59yrs,1718665,1595828.0,,,2060934,0.8339,0.7743,
2690,2021-08-17,60-69yrs,1634128,1555483.0,,,1795046,0.9104,0.8665,
2691,2021-08-17,70-79yrs,1101214,1066426.0,,,1159902,0.9494,0.9194,
2692,2021-08-17,80+,660018,635888.0,,,679266,0.9717,0.9361,
2693,2021-08-17,Adults_18plus,9973692,9071914.0,,,12083325,0.8254,0.7508,
2694,2021-08-17,Ontario_12plus,10637675,9609822.0,,,13034844,0.8161,0.7372,
2695,2021-08-17,Undisclosed_or_missing,3962,3043.0,,,0,,,
2696,2021-08-18,12-17yrs,666075,542807.0,,,951519,0.7,0.5705,
2697,2021-08-18,18-29yrs,1796794,1499363.0,,,2455535,0.7317,0.6106,
2698,2021-08-18,30-39yrs,1565923,1370917.0,,,2056059,0.7616,0.6668,
2699,2021-08-18,40-49yrs,1504469,1364323.0,,,1876583,0.8017,0.727,
2700,2021-08-18,50-59yrs,1720058,1599576.0,,,2060934,0.8346,0.7761,
2701,2021-08-18,60-69yrs,1635046,1558387.0,,,1795046,0.9109,0.8682,
2702,2021-08-18,70-79yrs,1101615,1067615.0,,,1159902,0.9497,0.9204,
2703,2021-08-18,80+,660238,636378.0,,,679266,0.972,0.9369,
2704,2021-08-18,Adults_18plus,9984143,9096559.0,,,12083325,0.8263,0.7528,
2705,2021-08-18,Ontario_12plus,10650218,9639366.0,,,13034844,0.8171,0.7395,
2706,2021-08-18,Undisclosed_or_missing,3314,2620.0,,,0,,,
2707,2021-08-19,12-17yrs,672358,547939.0,,,951519,0.7066,0.5759,
2708,2021-08-19,18-29yrs,1800208,1506181.0,,,2455535,0.7331,0.6134,
2709,2021-08-19,30-39yrs,1568293,1375904.0,,,2056059,0.7628,0.6692,
2710,2021-08-19,40-49yrs,1506259,1368276.0,,,1876583,0.8027,0.7291,
2711,2021-08-19,50-59yrs,1721427,1603368.0,,,2060934,0.8353,0.778,
2712,2021-08-19,60-69yrs,1635876,1561109.0,,,1795046,0.9113,0.8697,
2713,2021-08-19,70-79yrs,1101994,1068699.0,,,1159902,0.9501,0.9214,
2714,2021-08-19,80+,660415,636822.0,,,679266,0.9722,0.9375,
2715,2021-08-19,Adults_18plus,9994472,9120359.0,,,12083325,0.8271,0.7548,
2716,2021-08-19,Ontario_12plus,10666830,9668298.0,,,13034844,0.8183,0.7417,
2717,2021-08-19,Undisclosed_or_missing,3312,2623.0,,,0,,,
2718,2021-08-20,12-17yrs,677572,552905.0,,,951519,0.7121,0.5811,
2719,2021-08-20,18-29yrs,1803856,1513179.0,,,2455535,0.7346,0.6162,
2720,2021-08-20,30-39yrs,1570932,1380993.0,,,2056059,0.7641,0.6717,
2721,2021-08-20,40-49yrs,1508169,1372347.0,,,1876583,0.8037,0.7313,
2722,2021-08-20,50-59yrs,1722948,1607286.0,,,2060934,0.836,0.7799,
2723,2021-08-20,60-69yrs,1636773,1563885.0,,,1795046,0.9118,0.8712,
2724,2021-08-20,70-79yrs,1102395,1069791.0,,,1159902,0.9504,0.9223,
2725,2021-08-20,80+,660561,637273.0,,,679266,0.9725,0.9382,
2726,2021-08-20,Adults_18plus,10005634,9144754.0,,,12083325,0.8281,0.7568,
2727,2021-08-20,Ontario_12plus,10683206,9697659.0,,,13034844,0.8196,0.744,
2728,2021-08-20,Undisclosed_or_missing,3320,2626.0,,,0,,,
2729,2021-08-21,12-17yrs,681831,557582.0,,,951519,0.7166,0.586,
2730,2021-08-21,18-29yrs,1807359,1520923.0,,,2455535,0.736,0.6194,
2731,2021-08-21,30-39yrs,1573497,1387073.0,,,2056059,0.7653,0.6746,
2732,2021-08-21,40-49yrs,1510030,1376988.0,,,1876583,0.8047,0.7338,
2733,2021-08-21,50-59yrs,1724482,1611525.0,,,2060934,0.8367,0.7819,
2734,2021-08-21,60-69yrs,1637590,1566650.0,,,1795046,0.9123,0.8728,
2735,2021-08-21,70-79yrs,1102706,1070851.0,,,1159902,0.9507,0.9232,
2736,2021-08-21,80+,660698,637710.0,,,679266,0.9727,0.9388,
2737,2021-08-21,Adults_18plus,10016362,9171720.0,,,12083325,0.8289,0.759,
2738,2021-08-21,Ontario_12plus,10698193,9729302.0,,,13034844,0.8207,0.7464,
2739,2021-08-21,Undisclosed_or_missing,3321,2624.0,,,0,,,
2740,2021-08-22,12-17yrs,684975,561407.0,,,951519,0.7199,0.59,
2741,2021-08-22,18-29yrs,1809940,1526821.0,,,2455535,0.7371,0.6218,
2742,2021-08-22,30-39yrs,1575366,1391369.0,,,2056059,0.7662,0.6767,
2743,2021-08-22,40-49yrs,1511302,1380220.0,,,1876583,0.8053,0.7355,
2744,2021-08-22,50-59yrs,1725558,1614464.0,,,2060934,0.8373,0.7834,
2745,2021-08-22,60-69yrs,1638094,1568442.0,,,1795046,0.9126,0.8738,
2746,2021-08-22,70-79yrs,1102917,1071478.0,,,1159902,0.9509,0.9238,
2747,2021-08-22,80+,660756,637911.0,,,679266,0.9727,0.9391,
2748,2021-08-22,Adults_18plus,10023933,9190705.0,,,12083325,0.8296,0.7606,
2749,2021-08-22,Ontario_12plus,10708908,9752112.0,,,13034844,0.8216,0.7482,
2750,2021-08-22,Undisclosed_or_missing,3330,2625.0,,,0,,,
2751,2021-08-23,12-17yrs,687175,564350.0,,,951519,0.7222,0.5931,
2752,2021-08-23,18-29yrs,1811663,1530873.0,,,2455535,0.7378,0.6234,
2753,2021-08-23,30-39yrs,1576500,1394225.0,,,2056059,0.7668,0.6781,
2754,2021-08-23,40-49yrs,1512121,1382386.0,,,1876583,0.8058,0.7367,
2755,2021-08-23,50-59yrs,1726186,1616345.0,,,2060934,0.8376,0.7843,
2756,2021-08-23,60-69yrs,1638391,1569592.0,,,1795046,0.9127,0.8744,
2757,2021-08-23,70-79yrs,1103003,1071916.0,,,1159902,0.9509,0.9241,
2758,2021-08-23,80+,660802,638077.0,,,679266,0.9728,0.9394,
2759,2021-08-23,Adults_18plus,10028666,9203414.0,,,12083325,0.83,0.7617,
2760,2021-08-23,Ontario_12plus,10715841,9767764.0,,,13034844,0.8221,0.7494,
2761,2021-08-23,Undisclosed_or_missing,3334,2625.0,,,0,,,
2762,2021-08-24,12-17yrs,690840,568488.0,,,951519,0.726,0.5975,
2763,2021-08-24,18-29yrs,1814979,1537027.0,,,2455535,0.7391,0.6259,
2764,2021-08-24,30-39yrs,1578788,1398275.0,,,2056059,0.7679,0.6801,
2765,2021-08-24,40-49yrs,1513758,1385650.0,,,1876583,0.8067,0.7384,
2766,2021-08-24,50-59yrs,1727435,1619226.0,,,2060934,0.8382,0.7857,
2767,2021-08-24,60-69yrs,1639106,1571508.0,,,1795046,0.9131,0.8755,
2768,2021-08-24,70-79yrs,1103270,1072654.0,,,1159902,0.9512,0.9248,
2769,2021-08-24,80+,660899,638359.0,,,679266,0.973,0.9398,
2770,2021-08-24,Adults_18plus,10038235,9222699.0,,,12083325,0.8308,0.7633,
2771,2021-08-24,Ontario_12plus,10729075,9791187.0,,,13034844,0.8231,0.7512,
2772,2021-08-24,Undisclosed_or_missing,3330,2627.0,,,0,,,
2773,2021-08-25,12-17yrs,694441,573211.0,,,951519,0.7298,0.6024,
2774,2021-08-25,18-29yrs,1818742,1543470.0,,,2455535,0.7407,0.6286,
2775,2021-08-25,30-39yrs,1581352,1402764.0,,,2056059,0.7691,0.6823,
2776,2021-08-25,40-49yrs,1515613,1389307.0,,,1876583,0.8076,0.7403,
2777,2021-08-25,50-59yrs,1728823,1622438.0,,,2060934,0.8389,0.7872,
2778,2021-08-25,60-69yrs,1639868,1573641.0,,,1795046,0.9136,0.8767,
2779,2021-08-25,70-79yrs,1103595,1073537.0,,,1159902,0.9515,0.9255,
2780,2021-08-25,80+,661027,638677.0,,,679266,0.9731,0.9402,
2781,2021-08-25,Adults_18plus,10049020,9243834.0,,,12083325,0.8316,0.765,
2782,2021-08-25,Ontario_12plus,10743461,9817045.0,,,13034844,0.8242,0.7531,
2783,2021-08-25,Undisclosed_or_missing,3335,2632.0,,,0,,,
2784,2021-08-26,12-17yrs,697767,577524.0,,,951519,0.7333,0.6069,
2785,2021-08-26,18-29yrs,1822243,1549710.0,,,2455535,0.7421,0.6311,
2786,2021-08-26,30-39yrs,1583949,1407087.0,,,2056059,0.7704,0.6844,
2787,2021-08-26,40-49yrs,1517525,1392898.0,,,1876583,0.8087,0.7423,
2788,2021-08-26,50-59yrs,1730191,1625624.0,,,2060934,0.8395,0.7888,
2789,2021-08-26,60-69yrs,1640637,1575737.0,,,1795046,0.914,0.8778,
2790,2021-08-26,70-79yrs,1103924,1074401.0,,,1159902,0.9517,0.9263,
2791,2021-08-26,80+,661173,639044.0,,,679266,0.9734,0.9408,
2792,2021-08-26,Adults_18plus,10059642,9264501.0,,,12083325,0.8325,0.7667,
2793,2021-08-26,Ontario_12plus,10757409,9842025.0,,,13034844,0.8253,0.7551,
2794,2021-08-26,Undisclosed_or_missing,3337,2634.0,,,0,,,
2795,2021-08-27,12-17yrs,700600,581530.0,,,951519,0.7363,0.6112,
2796,2021-08-27,18-29yrs,1825690,1555498.0,,,2455535,0.7435,0.6335,
2797,2021-08-27,30-39yrs,1586363,1411304.0,,,2056059,0.7716,0.6864,
2798,2021-08-27,40-49yrs,1519227,1396181.0,,,1876583,0.8096,0.744,
2799,2021-08-27,50-59yrs,1731527,1628563.0,,,2060934,0.8402,0.7902,
2800,2021-08-27,60-69yrs,1641412,1577605.0,,,1795046,0.9144,0.8789,
2801,2021-08-27,70-79yrs,1104233,1075214.0,,,1159902,0.952,0.927,
2802,2021-08-27,80+,661297,639390.0,,,679266,0.9735,0.9413,
2803,2021-08-27,Adults_18plus,10069749,9283755.0,,,12083325,0.8334,0.7683,
2804,2021-08-27,Ontario_12plus,10770349,9865285.0,,,13034844,0.8263,0.7568,
2805,2021-08-27,Undisclosed_or_missing,3331,2635.0,,,0,,,
2806,2021-08-28,12-17yrs,703292,585495.0,,,951519,0.7391,0.6153,
